JGI ID,7942 ID,Start,End,Strand,Mean RNA Seq over ORF
637800309,Synpcc7942_1868,1937822,1938253,1,0.356481481
637800310,Synpcc7942_1869,1938280,1941534,0,11.1296467
637800311,Synpcc7942_1870,1941531,1942814,0,11.32554517
637800312,Synpcc7942_1871,1943308,1943841,1,7.406367041
637800313,Synpcc7942_1872,1943951,1945399,1,2.021394065
637800314,Synpcc7942_1873,1945396,1946076,1,6.412628488
637800315,Synpcc7942_1874,1946154,1946624,0,2.955414013
637800316,Synpcc7942_1875,1946701,1948101,0,14.39329051
637800317,Synpcc7942_1876,1948203,1948583,0,26.98425197
637800318,Synpcc7942_1877,1948660,1950663,0,2.815369261
637800319,Synpcc7942_1878,1950660,1951652,0,5.023162135
637800320,Synpcc7942_1879,1951649,1952587,0,6.741214058
637800321,Synpcc7942_1880,1952819,1953025,1,23.647343
637800322,Synpcc7942_1881,1953074,1954726,0,5.376890502
637800323,Synpcc7942_1882,1954814,1955224,0,137.3163017
637800324,Synpcc7942_1883,1955407,1956126,0,12.74444444
637800325,Synpcc7942_1884,1956126,1956647,0,12.50766284
637800326,Synpcc7942_1885,1956644,1957411,0,9.916666667
637800327,Synpcc7942_1886,1957417,1959471,1,3.872506083
637800328,Synpcc7942_1887,1959524,1960816,1,2.410672854
637800329,Synpcc7942_1888,1960851,1961891,1,3.265129683
637800330,Synpcc7942_1889,1961987,1963582,0,10.7424812
637800331,Synpcc7942_1890,1963748,1964254,1,19.25641026
637800332,Synpcc7942_1891,1964412,1964972,1,33.07843137
637800333,Synpcc7942_1892,1964969,1965778,1,6.828395062
637800334,Synpcc7942_1893,1965754,1966530,0,5.061776062
637800335,Synpcc7942_1894,1966520,1967599,0,5.600925926
637800336,Synpcc7942_1895,1967770,1968582,1,22.58548585
637800337,Synpcc7942_1896,1968654,1969898,0,6.473895582
637800338,Synpcc7942_1897,1969931,1970821,0,4.377104377
637800339,Synpcc7942_1898,1970822,1972228,0,21.43283582
637800340,Synpcc7942_1899,1972290,1972778,0,3.944785276
637800341,Synpcc7942_1900,1972832,1973413,1,8.89862543
637800342,Synpcc7942_1901,1973458,1975839,0,2.100335852
637800343,Synpcc7942_1902,1975932,1976978,0,6.890162369
637800344,Synpcc7942_1903,1976983,1978113,0,12.75862069
637800345,Synpcc7942_1904,1978129,1979454,0,26.94343891
637800346,Synpcc7942_1905,1979496,1982498,0,14.69330669
637800347,Synpcc7942_1906,1982513,1983253,0,16.98920378
637800348,Synpcc7942_1907,1983417,1984493,0,115.0064995
637800349,Synpcc7942_1908,1984647,1985081,0,10.54022989
637800350,Synpcc7942_1909,1985142,1985738,0,9.581239531
637800351,Synpcc7942_1910,1985741,1986379,0,9.212832551
637800352,Synpcc7942_1911,1986376,1988613,0,18.99955317
637800353,Synpcc7942_1912,1988931,1989605,0,5.851851852
637800354,Synpcc7942_1912a,1989729,1989818,1,712.2555556
637800355,Synpcc7942_1913,1989975,1990358,1,19.26302083
637800356,Synpcc7942_1914,1990394,1990852,1,26.00217865
637800357,Synpcc7942_1915,1991020,1991412,0,18.32824427
637800358,Synpcc7942_1916,1991469,1992281,0,16.48462485
637800359,Synpcc7942_1917,1992369,1993463,1,5.430136986
637800360,Synpcc7942_1918,1993521,1994600,1,2.624074074
637800361,Synpcc7942_1919,1994565,1995326,0,12.82677165
637800362,Synpcc7942_1920,1995596,1998193,0,12.78560431
637800363,Synpcc7942_1921,1998203,1998655,1,1.938189845
637800364,Synpcc7942_1922,1998656,1999156,0,46.69860279
637800365,Synpcc7942_1923,1999240,1999896,0,55.26940639
637800366,Synpcc7942_1924,2000205,2000732,0,5.768939394
637800367,Synpcc7942_1925,2000732,2001583,0,4.870892019
637800368,Synpcc7942_1926,2001647,2001940,0,7.93877551
637800369,Synpcc7942_1927,2001982,2002824,1,6.71767497
637800370,Synpcc7942_1928,2002837,2003079,1,34.19341564
637800371,Synpcc7942_1929,2003133,2004293,1,11.35745047
637800372,Synpcc7942_1930,2004305,2005048,1,12.50806452
637800373,Synpcc7942_1931,2005055,2005825,1,6.259403372
637800374,Synpcc7942_1932,2006047,2006580,1,11.417603
637800375,Synpcc7942_1933,2006589,2007635,1,13.20057307
637800376,Synpcc7942_1934,2007641,2008990,1,5.455555556
637800377,Synpcc7942_1935,2009232,2010020,0,5.206590621
637800378,Synpcc7942_1936,2010026,2010268,0,15.3744856
637800379,Synpcc7942_1937,2010387,2011127,0,13.08502024
637800380,Synpcc7942_1938,2011214,2012275,0,0.880414313
637800381,Synpcc7942_1939,2012363,2013364,1,0.388223553
637800382,Synpcc7942_1940,2013361,2014620,1,0.802380952
637800383,Synpcc7942_1941,2014681,2015577,1,1.875139353
637800384,Synpcc7942_1942,2015645,2016097,1,12.46578366
637800385,Synpcc7942_1943,2016143,2018038,0,5.805379747
637800386,Synpcc7942_1944,2018389,2019417,1,27.45675413
637800387,Synpcc7942_1945,2019498,2021429,0,3.658902692
637800389,Synpcc7942_1946,2021493,2021972,0,2.89375
637800390,Synpcc7942_1947,2022089,2023540,0,8.302341598
637800391,Synpcc7942_1948,2023694,2023939,1,17.48373984
637800392,Synpcc7942_1949,2024003,2024311,1,29.22330097
637800393,Synpcc7942_1950,2024388,2024639,1,19.87301587
637800394,Synpcc7942_1951,2024828,2025190,1,19.41046832
637800395,Synpcc7942_1952,2025399,2025740,1,7.742690058
637800396,Synpcc7942_1953,2025793,2026179,0,6.444444444
637800397,Synpcc7942_1954,2026183,2027877,0,10.91976401
637800398,Synpcc7942_1955,2027929,2028072,1,15.35416667
637800399,Synpcc7942_1956,2028196,2029113,1,35.09368192
637800400,Synpcc7942_1957,2029234,2029671,0,13.97260274
637800401,Synpcc7942_1958,2029762,2030133,0,22.96505376
637800402,Synpcc7942_1959,2030322,2032142,1,7.286655684
637800403,Synpcc7942_1960,2032190,2032696,0,20.85996055
637800404,Synpcc7942_1961,2032854,2033402,1,2.843351548
637800405,Synpcc7942_1962,2033449,2033571,1,312.6260163
637800406,Synpcc7942_1963,2033871,2034767,0,7.529542921
637800407,Synpcc7942_1964,2034764,2035696,0,14.04287245
637800408,Synpcc7942_1965,2035730,2037379,1,5.349090909
637800411,Synpcc7942_1966,2037413,2037670,1,3.829457364
637800412,Synpcc7942_1967,2037772,2038638,1,3.376009227
637800413,Synpcc7942_1968,2038685,2040043,1,4.009565857
637800414,Synpcc7942_1969,2040474,2040851,1,60.86243386
637800415,Synpcc7942_1970,2041038,2041484,0,1.861297539
637800416,Synpcc7942_1971,2041481,2042239,0,7.378129117
637800417,Synpcc7942_1972,2042290,2043057,0,8.385416667
637800418,Synpcc7942_1973,2043151,2044320,0,9.300854701
637800419,Synpcc7942_1974,2044388,2045224,0,9.020310633
637800420,Synpcc7942_1975,2045410,2045763,0,65.33615819
637800421,Synpcc7942_1976,2045793,2047397,0,77.05669782
637800422,Synpcc7942_1977,2047567,2049564,0,43.95445445
637800423,Synpcc7942_1978,2049645,2049980,0,44.03571429
637800424,Synpcc7942_1979,2050014,2050736,0,3.922544952
637800425,Synpcc7942_1980,2050905,2051894,1,9.128282828
637800426,Synpcc7942_1981,2051891,2052499,0,22.05747126
637800427,Synpcc7942_1982,2052499,2052831,0,75.65465465
637800428,Synpcc7942_1983,2052981,2054405,1,15.2154386
637800429,Synpcc7942_1984,2054486,2055412,1,20.43797195
637800430,Synpcc7942_1985,2055445,2056338,0,8.031319911
637800431,Synpcc7942_1986,2056331,2057653,0,29.33635676
637800432,Synpcc7942_1987,2057819,2058133,1,56.88888889
637800433,Synpcc7942_1988,2058724,2059857,0,7.24691358
637800434,Synpcc7942_1989,2059907,2060818,0,6.510964912
637800435,Synpcc7942_1990,2060865,2061527,0,3.633484163
637800436,Synpcc7942_1991,2061920,2062321,0,30.29353234
637800437,Synpcc7942_1992,2062388,2063434,0,2.418338109
637800438,Synpcc7942_1993,2063554,2064174,1,1.415458937
637800439,Synpcc7942_1994,2064180,2064896,1,2.594142259
637800440,Synpcc7942_1995,2064926,2065561,0,17.05660377
637800441,Synpcc7942_1996,2065617,2065967,0,23.11396011
637800442,Synpcc7942_1997,2066152,2066370,0,45.65296804
637800443,Synpcc7942_1998,2066556,2067143,1,1.513605442
637800444,Synpcc7942_1999,2067448,2067735,0,267.0555556
637800445,Synpcc7942_2000,2067958,2070180,0,6.235717499
637800446,Synpcc7942_2001,2070348,2071166,0,4.736263736
637800447,Synpcc7942_2002,2071335,2072045,1,11.00140647
637800448,Synpcc7942_2003,2072093,2072806,1,4.322128852
637800449,Synpcc7942_2004,2073028,2073618,1,8.593908629
637800450,Synpcc7942_2005,2073628,2074449,1,7.080291971
637800451,Synpcc7942_2006,2074598,2075284,0,8.855895197
637800452,Synpcc7942_2007,2075281,2075781,0,9.483033932
637800453,Synpcc7942_2008,2075871,2076353,1,21.10766046
637800454,Synpcc7942_2009,2076365,2079133,1,4.240520043
637800455,Synpcc7942_2010,2079493,2080140,0,186.4799383
637800456,Synpcc7942_2011,2080210,2081391,0,5.939086294
637800457,Synpcc7942_2012,2081506,2082729,1,6.498366013
637800458,Synpcc7942_2013,2082726,2083253,0,3.479166667
637800459,Synpcc7942_2014,2083250,2083843,0,16.47979798
637800460,Synpcc7942_2015,2083852,2084685,0,74.25539568
637800461,Synpcc7942_2016,2084803,2084922,0,158.85
637800462,Synpcc7942_2017,2085077,2085370,1,12.56462585
637800463,Synpcc7942_2018,2085584,2085829,1,12
637800464,Synpcc7942_2019,2085893,2086762,0,18.14367816
637800465,Synpcc7942_2020,2086845,2089937,0,48.11962496
637800466,Synpcc7942_2021,2090088,2090381,0,5.282312925
637800467,Synpcc7942_2022,2090378,2091703,0,10.69381599
637800468,Synpcc7942_2023,2091760,2092221,0,10.48051948
637800469,Synpcc7942_2024,2092386,2093258,0,1.648339061
637800470,Synpcc7942_2025,2093363,2094448,1,3.389502762
637800471,Synpcc7942_2026,2094451,2095854,1,12.01709402
637800472,Synpcc7942_2027,2095857,2096600,1,6.903225806
637800473,Synpcc7942_2028,2096615,2097676,1,5
637800474,Synpcc7942_2029,2097799,2099385,1,9.752993069
637800475,Synpcc7942_2030,2099548,2100300,0,394.3346614
637800476,Synpcc7942_2031,2100423,2101004,0,10.80584192
637800477,Synpcc7942_2032,2101118,2102308,1,2.230898405
637800478,Synpcc7942_2033,2102330,2103022,1,4.063492063
637800479,Synpcc7942_2034,2103270,2104508,1,2.455205811
637800480,Synpcc7942_2035,2104481,2105518,0,3.698458574
637800481,Synpcc7942_2036,2105522,2106526,0,5.669651741
637800482,Synpcc7942_2037,2106519,2107163,0,5.720930233
637800483,Synpcc7942_2038,2107367,2108059,0,34.22222222
637800484,Synpcc7942_2039,2108533,2109339,0,4.36802974
637800485,Synpcc7942_2040,2109423,2110133,0,1.928270042
637800486,Synpcc7942_2041,2110181,2111803,1,3.130006161
637800487,Synpcc7942_2042,2111810,2112136,0,3.033639144
637800488,Synpcc7942_2043,2112253,2112672,0,26.24047619
637800489,Synpcc7942_2044,2112977,2113990,0,20.22386588
637800490,Synpcc7942_2045,2114134,2117721,0,2.897714604
637800491,Synpcc7942_2046,2118062,2118451,1,13.46410256
637800492,Synpcc7942_2047,2118510,2121371,1,7.549615653
637800493,Synpcc7942_2048,2121521,2123725,0,924.6816327
637800494,Synpcc7942_2049,2123745,2126036,0,983.0558464
637800495,Synpcc7942_2050,2126401,2127864,1,4.956967213
637800496,Synpcc7942_2051,2127861,2129303,0,5.645876646
637800497,Synpcc7942_2052,2129314,2130186,0,5.112256586
637800498,Synpcc7942_2053,2130328,2132259,1,5.609730849
637800499,Synpcc7942_2054,2132256,2133197,0,7.371549894
637800500,Synpcc7942_2055,2133299,2134543,1,7.085943775
637800501,Synpcc7942_2056,2134608,2134985,1,58.24074074
637800502,Synpcc7942_2057,2135125,2135757,1,12.13112164
637800503,Synpcc7942_2058,2135767,2136561,0,7.508176101
637800504,Synpcc7942_2059,2136697,2137272,0,110.484375
637800505,Synpcc7942_2060,2137504,2138169,0,6.513513514
637800506,Synpcc7942_2061,2138194,2138463,0,25.03333333
637800507,Synpcc7942_2062,2138585,2139820,0,3.507281553
637800508,Synpcc7942_2063,2139891,2140667,0,5.06048906
637800509,Synpcc7942_2064,2140803,2141804,1,18.83632735
637800510,Synpcc7942_2065,2141928,2142182,0,3.160784314
637800511,Synpcc7942_2066,2142279,2143310,0,5.65503876
637800512,Synpcc7942_2067,2143337,2144584,1,3.501602564
637800513,Synpcc7942_2068,2144549,2145103,0,27.24684685
637800514,Synpcc7942_2069,2145109,2146341,0,36.91808597
637800515,Synpcc7942_2070,2146366,2147454,0,39.15977961
637800516,Synpcc7942_2071,2147525,2149525,0,18.69315342
637800517,Synpcc7942_2072,2149802,2150425,1,45.17948718
637800518,Synpcc7942_2073,2150530,2152497,1,14.50762195
637800519,Synpcc7942_2074,2152639,2153769,1,33.66489832
637800520,Synpcc7942_2075,2153766,2154017,1,21.17857143
637800521,Synpcc7942_2076,2154014,2155066,1,7.502374169
637800522,Synpcc7942_2077,2155133,2155549,1,4.076738609
637800523,Synpcc7942_2078,2155927,2156565,0,2.812206573
637800524,Synpcc7942_2079,2156574,2157755,0,4.262267343
637800525,Synpcc7942_2080,2158038,2160428,1,8.772898369
637800526,Synpcc7942_2081,2160557,2161507,0,19.90010515
637800527,Synpcc7942_2082,2161587,2163575,0,39.47611865
637800528,Synpcc7942_2083,2163925,2164596,1,1.700892857
637800529,Synpcc7942_2084,2164651,2165670,0,9.698039216
637800530,Synpcc7942_2085,2165683,2166759,0,9.022284123
637800531,Synpcc7942_2086,2166791,2166991,0,43.1840796
637800532,Synpcc7942_2087,2167149,2167916,1,5.264322917
637800533,Synpcc7942_2088,2168002,2168316,1,15.27619048
637800534,Synpcc7942_2089,2168671,2169585,0,54.20874317
637800535,Synpcc7942_2090,2169842,2171179,1,16.47010463
637800536,Synpcc7942_2091,2171430,2173268,1,2.57966286
637800537,Synpcc7942_2092,2173280,2174821,1,1.918287938
637800538,Synpcc7942_2093,2174870,2176162,1,2.850734725
637800539,Synpcc7942_2094,2176209,2176610,1,1.629353234
637800540,Synpcc7942_2095,2176855,2177238,1,10.50520833
637800541,Synpcc7942_2096,2177467,2179461,1,4.05764411
637800542,Synpcc7942_2097,2179471,2180391,0,0.839305103
637800543,Synpcc7942_2098,2180457,2181008,1,1.690217391
637800544,Synpcc7942_2099,2181005,2181874,1,1.609195402
637800545,Synpcc7942_2100,2181871,2182944,1,3.467411546
637800546,Synpcc7942_2101,2182941,2183825,1,3.771751412
637800547,Synpcc7942_2102,2183837,2184076,1,5.133333333
637800548,Synpcc7942_2103,2184119,2184523,0,12.25679012
637800549,Synpcc7942_2104,2184740,2185180,0,11.33106576
637800550,Synpcc7942_2105,2185191,2186060,0,4.798850575
637800551,Synpcc7942_2106,2186064,2186855,0,3.570707071
637800552,Synpcc7942_2107,2186865,2188454,0,6.578616352
637800553,Synpcc7942_2108,2188718,2189086,1,1.623306233
637800554,Synpcc7942_2109,2189141,2190916,1,7.682432432
637800555,Synpcc7942_2110,2190917,2191900,0,3.828252033
637800556,Synpcc7942_2111,2192025,2192933,1,2.507150715
637800557,Synpcc7942_2112,2192960,2193502,0,4.456721915
637800558,Synpcc7942_2113,2193730,2194725,1,63.36144578
637800559,Synpcc7942_2114,2194827,2195990,1,12.51202749
637800560,Synpcc7942_2115,2196274,2197128,0,4.279532164
637800561,Synpcc7942_2116,2197290,2198150,0,6.851335656
637800562,Synpcc7942_2117,2198155,2199594,0,17.58055556
637800563,Synpcc7942_2118,2199694,2199981,0,52.86111111
637800564,Synpcc7942_2119,2200097,2201656,0,46.40192308
637800565,Synpcc7942_2120,2201698,2202114,0,154.3573141
637800566,Synpcc7942_2121,2202117,2202509,0,204.2773537
637800567,Synpcc7942_2122,2202560,2203735,0,17.45748299
637800568,Synpcc7942_2123,2203801,2204847,0,7.808978032
637800569,Synpcc7942_2124,2204908,2205879,0,4.540123457
637800570,Synpcc7942_2125,2206002,2206403,1,23.04975124
637800571,Synpcc7942_2126,2206400,2206804,0,53.60740741
637800572,Synpcc7942_2127,2207167,2207346,1,25.92222222
637800573,Synpcc7942_2128,2207506,2208081,0,18.98263889
637800574,Synpcc7942_2129,2208154,2208558,1,7.392592593
637800575,Synpcc7942_2130,2208566,2209150,1,4.326495726
637800576,Synpcc7942_2131,2209183,2211255,0,7.785817656
637800577,Synpcc7942_2132,2211549,2212967,1,10.78928823
637800578,Synpcc7942_2133,2212970,2213476,0,4.479289941
637800579,Synpcc7942_2134,2213659,2214708,0,4.031428571
637800580,Synpcc7942_2135,2214773,2215456,0,6.706140351
637800581,Synpcc7942_2136,2215466,2216287,0,7.596107056
637800582,Synpcc7942_2137,2216508,2220563,1,35.08925049
637800583,Synpcc7942_2138,2221934,2222959,1,7.947368421
637800584,Synpcc7942_2139,2223602,2224213,1,2.955882353
637800585,Synpcc7942_2140,2224311,2224742,1,2.9375
637800586,Synpcc7942_2141,2226031,2226495,1,10.19569892
637800587,Synpcc7942_2142,2226468,2226803,0,6.619047619
637800588,Synpcc7942_2143,2226908,2228170,1,21.96674584
637800589,Synpcc7942_2144,2228529,2229017,0,3.63599182
637800590,Synpcc7942_2145,2229023,2229910,0,7.198198198
637800591,Synpcc7942_2146,2230009,2230323,1,5.257142857
637800592,Synpcc7942_2147,2230316,2230726,1,7.136253041
637800593,Synpcc7942_2148,2230823,2231845,1,14.42130987
637800594,Synpcc7942_2149,2231897,2232757,1,17.97909408
637800595,Synpcc7942_2150,2232979,2234022,1,2.921455939
637800596,Synpcc7942_2151,2234141,2236354,0,6.834688347
637800597,Synpcc7942_2152,2236384,2237643,0,12.47777778
637800598,Synpcc7942_2153,2237948,2238427,1,1.760416667
637800599,Synpcc7942_2154,2238501,2238704,0,14.05392157
637800600,Synpcc7942_2155,2238733,2239176,0,16.22072072
637800601,Synpcc7942_2156,2239305,2240726,0,117.0879044
637800602,Synpcc7942_2157,2240800,2241084,0,45.64210526
637800603,Synpcc7942_2158,2241120,2241629,1,207.0745098
637800604,Synpcc7942_2159,2241719,2242651,1,5.712754555
637800605,Synpcc7942_2160,2242713,2243867,1,19.2978355
637800606,Synpcc7942_2161,2243880,2244536,1,6.564687976
637800607,Synpcc7942_2162,2244725,2244940,0,2.277777778
637800608,Synpcc7942_2163,2245037,2245525,1,9.417177914
637800609,Synpcc7942_2164,2245607,2246992,1,1.982683983
637800610,Synpcc7942_2165,2246989,2247369,0,3.076115486
637800611,Synpcc7942_2166,2247486,2247857,0,0.39516129
637800612,Synpcc7942_2167,2248016,2248468,0,0.410596026
637800613,Synpcc7942_2168,2248681,2251065,1,5.584067086
637800614,Synpcc7942_2169,2251160,2251483,0,7.067901235
637800615,Synpcc7942_2170,2251548,2251997,1,0.535555556
637800616,Synpcc7942_2171,2252196,2252726,0,57.81355932
637800617,Synpcc7942_2172,2252961,2253221,1,9.191570881
637800618,Synpcc7942_2173,2253218,2253778,1,8.828877005
637800619,Synpcc7942_2174,2253875,2254504,1,8.819047619
637800620,Synpcc7942_2175,2254747,2255847,0,41.62216167
637800621,Synpcc7942_2176,2255951,2257096,0,2.264397906
637800622,Synpcc7942_2177,2257143,2258033,1,3.301907969
637800623,Synpcc7942_2178,2258054,2258395,0,19.05263158
637800624,Synpcc7942_2179,2258445,2259359,0,10.98688525
637800625,Synpcc7942_2180,2259490,2259927,0,53.47945205
637800626,Synpcc7942_2181,2259980,2261191,0,13.73762376
637800627,Synpcc7942_2182,2261244,2261429,0,17.5483871
637800628,Synpcc7942_2183,2261556,2262335,0,5.315384615
637800629,Synpcc7942_2184,2262518,2263318,1,6.746566792
637800630,Synpcc7942_2185,2263403,2263807,1,9.449382716
637800631,Synpcc7942_2186,2264073,2265710,1,1.024420024
637800632,Synpcc7942_2187,2265698,2266102,0,8.659259259
637800633,Synpcc7942_2188,2266131,2267534,0,5.594729345
637800634,Synpcc7942_2189,2267619,2267882,1,6.212121212
637800635,Synpcc7942_2190,2267935,2268357,1,30.01654846
637800636,Synpcc7942_2191,2268423,2269154,0,2.136612022
637800637,Synpcc7942_2192,2269294,2270901,1,5.641169154
637800638,Synpcc7942_2193,2270973,2272655,0,2.306595365
637800639,Synpcc7942_2194,2272634,2273002,0,4.401084011
637800640,Synpcc7942_2195,2272975,2274900,0,1.7403946
637800641,Synpcc7942_2196,2274904,2275545,0,3.948598131
637800642,Synpcc7942_2197,2275683,2276786,1,3.226449275
637800643,Synpcc7942_2198,2276800,2277930,1,2.225464191
637800644,Synpcc7942_2199,2277916,2280528,0,4.967853042
637800645,Synpcc7942_2200,2280586,2281077,0,5.713414634
637800646,Synpcc7942_2201,2281327,2282547,0,8.71007371
637800647,Synpcc7942_2202,2282672,2283169,1,19.87751004
637800648,Synpcc7942_2203,2283183,2284289,0,8.509485095
637800650,Synpcc7942_2204,2284391,2284624,0,113.3461538
637800651,Synpcc7942_2205,2284655,2285062,0,79.50490196
637800652,Synpcc7942_2206,2285062,2285517,0,77.18421053
637800653,Synpcc7942_2207,2285533,2286417,0,125.0508475
637800654,Synpcc7942_2208,2286420,2286770,0,110.2478632
637800655,Synpcc7942_2209,2286806,2287735,0,93.31935484
637800657,Synpcc7942_2210,2287781,2288173,0,89.03562341
637800658,Synpcc7942_2211,2288243,2288620,0,93.39153439
637800659,Synpcc7942_2212,2288775,2288888,0,142.0877193
637800660,Synpcc7942_2213,2288962,2289522,0,37.11051693
637800661,Synpcc7942_2214,2289522,2290841,0,41.43030303
637800662,Synpcc7942_2215,2290963,2291406,0,115.7252252
637800663,Synpcc7942_2216,2291444,2291986,0,91.52854512
637800664,Synpcc7942_2217,2291990,2292352,0,68.22865014
637800665,Synpcc7942_2218,2292352,2292891,0,68.70925926
637800666,Synpcc7942_2219,2292928,2293329,0,65.58706468
637800667,Synpcc7942_2220,2293357,2293896,0,82.96851852
637800668,Synpcc7942_2221,2293939,2294280,0,86.02339181
637800669,Synpcc7942_2222,2294280,2294645,0,76.87978142
637800670,Synpcc7942_2223,2294657,2294905,0,90.79919679
637800671,Synpcc7942_2224,2294940,2295134,0,79.76410256
637800672,Synpcc7942_2225,2295137,2295565,0,74.41258741
637800673,Synpcc7942_2226,2295574,2296308,0,70.66122449
637800674,Synpcc7942_2227,2296333,2296686,0,63.62146893
637800675,Synpcc7942_2228,2296705,2296980,0,69.60869565
637800676,Synpcc7942_2229,2297012,2297875,0,57.93518519
637800677,Synpcc7942_2230,2297905,2298207,0,66.94719472
637800678,Synpcc7942_2231,2298200,2298832,0,69.22432859
637800679,Synpcc7942_2232,2298877,2299518,0,71.53894081
637800680,Synpcc7942_2233,2299796,2300113,0,13.25471698
637800681,Synpcc7942_2234,2300183,2300659,1,16.52201258
637800682,Synpcc7942_2235,2300665,2301372,1,8.156779661
637800683,Synpcc7942_2236,2301380,2303044,0,3.36996997
637800684,Synpcc7942_2237,2303053,2303487,0,1.436781609
637800685,Synpcc7942_2238,2303629,2305044,0,2.511299435
637800686,Synpcc7942_2239,2305276,2305791,0,8.184108527
637800687,Synpcc7942_2240,2305961,2306491,1,12.49717514
637800688,Synpcc7942_2241,2306546,2307418,1,9.293241695
637800689,Synpcc7942_2242,2307254,2308246,0,4.277945619
637800690,Synpcc7942_2243,2308253,2309497,0,9.376706827
637800691,Synpcc7942_2244,2309788,2310333,0,94.51831502
637800692,Synpcc7942_2245,2310343,2310531,0,244.005291
637800693,Synpcc7942_2246,2310738,2312300,1,2.359564939
637800694,Synpcc7942_2247,2312310,2314958,1,2.329558324
637800695,Synpcc7942_2248,2315452,2315727,0,132.5833333
637800696,Synpcc7942_2249,2316062,2316487,0,54.11737089
637800697,Synpcc7942_2250,2317075,2318238,0,1.323883162
637800698,Synpcc7942_2251,2318335,2318919,0,5.847863248
637800699,Synpcc7942_2252,2318927,2321980,0,10.10772757
637800700,Synpcc7942_2253,2322145,2323299,0,13.95064935
637800701,Synpcc7942_2254,2323399,2324757,0,15.97056659
637800702,Synpcc7942_2255,2325520,2325924,1,194.7703704
637800703,Synpcc7942_2256,2326061,2326615,0,9.418018018
637800704,Synpcc7942_2257,2326665,2326832,0,30.60714286
637800705,Synpcc7942_2258,2327013,2328296,1,10.50545171
637800706,Synpcc7942_2259,2328300,2328848,1,10.81420765
637800707,Synpcc7942_2260,2328879,2329205,0,11.73394495
637800708,Synpcc7942_2261,2329449,2329790,0,7.725146199
637800709,Synpcc7942_2262,2329787,2331196,0,9.087234043
637800710,Synpcc7942_2263,2331234,2332541,0,6.401376147
637800711,Synpcc7942_2264,2332654,2332929,0,52.75724638
637800712,Synpcc7942_2265,2333329,2334624,1,7.250771605
637800713,Synpcc7942_2266,2334654,2335718,0,2.561502347
637800714,Synpcc7942_2267,2335846,2336103,1,52.71317829
637800715,Synpcc7942_2268,2336072,2337217,0,1.871727749
637800716,Synpcc7942_2269,2337207,2337944,0,8.100271003
637800717,Synpcc7942_2270,2337973,2339007,0,6.148792271
637800718,Synpcc7942_2271,2339045,2339596,0,9.920289855
637800719,Synpcc7942_2272,2339596,2340126,0,1.81920904
637800720,Synpcc7942_2273,2340153,2340920,1,3.674479167
637800721,Synpcc7942_2274,2340963,2342996,1,8.437069813
637800722,Synpcc7942_2275,2343631,2343915,1,6405.133333
637800723,Synpcc7942_2276,2343882,2344334,0,2.490066225
637800724,Synpcc7942_2277,2344591,2344899,0,2.517799353
637800725,Synpcc7942_2278,2345093,2347240,1,3.27839851
637800726,Synpcc7942_2279,2347614,2349026,1,5.347487615
637800727,Synpcc7942_2280,2349235,2350167,0,9.125401929
637800728,Synpcc7942_2281,2350198,2351154,1,6.673981191
637800729,Synpcc7942_2282,2351102,2353015,0,5.698537095
637800730,Synpcc7942_2283,2353111,2353854,1,9.896505376
637800731,Synpcc7942_2284,2353861,2354772,0,4.861842105
637800732,Synpcc7942_2285,2354769,2355848,0,9.3
637800733,Synpcc7942_2286,2355974,2357059,0,1.456721915
637800734,Synpcc7942_2287,2357146,2358120,0,5.791794872
637800735,Synpcc7942_2288,2358162,2358698,0,11.29608939
637800736,Synpcc7942_2289,2358695,2359549,0,12.44444444
637800737,Synpcc7942_2290,2359531,2360265,0,4.870748299
637800738,Synpcc7942_2291,2360280,2361251,0,4.929012346
637800740,Synpcc7942_2292,2361401,2363665,1,6.737748344
637800741,Synpcc7942_2293,2363670,2364119,1,3.38
637800742,Synpcc7942_2294,2364152,2364988,1,3.642771804
637800743,Synpcc7942_2295,2364988,2366091,1,0.989130435
637800744,Synpcc7942_2296,2366072,2367376,0,2.512643678
637800745,Synpcc7942_2297,2367528,2368721,0,57.24204355
637800746,Synpcc7942_2298,2368966,2369589,1,1.270833333
637800747,Synpcc7942_2299,2369596,2369904,1,112.987055
637800748,Synpcc7942_2300,2369910,2370404,1,56.96969697
637800749,Synpcc7942_2301,2370542,2370814,1,23.41391941
637800750,Synpcc7942_2302,2370891,2371247,0,1.739495798
637800751,Synpcc7942_2303,2371417,2372253,1,3.378733572
637800752,Synpcc7942_2304,2372353,2373270,1,11.55010893
637800753,Synpcc7942_2305,2373315,2374001,1,5.918486172
637800754,Synpcc7942_2306,2374134,2374721,1,54.4047619
637800755,Synpcc7942_2307,2374725,2375735,1,46.66765579
637800756,Synpcc7942_2308,2375865,2376983,1,15.11170688
637800757,Synpcc7942_2309,2377107,2377703,0,85.73534338
637800758,Synpcc7942_2310,2377778,2379247,0,4.234013605
637800759,Synpcc7942_2311,2379602,2380381,0,12.33461538
637800760,Synpcc7942_2312,2380457,2381530,1,2.175977654
637800761,Synpcc7942_2313,2381614,2383248,0,1061.020183
637800762,Synpcc7942_2314,2383296,2383607,0,1104.599359
637800763,Synpcc7942_2315,2383870,2385324,1,132.0797251
637800764,Synpcc7942_2316,2385395,2385808,1,86.9178744
637800765,Synpcc7942_2317,2386204,2388576,0,6.96123051
